run_id,algorithm,variant,instance_id,n_usvs,n_tasks,seed,last10_mean,last10_std,last10_min,best_eval_makespan,best_rule_makespan,gap_to_best_rule_percent,mean_epoch_time_sec,mean_rollout_time_sec,mean_update_time_sec,total_train_time_sec,training_log_path
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u6_t100,6,100,0,1528.1625098526395,138.24899931974005,1311.29501170489,1258.7079187404834,1262.4323181045447,21.04906440822668,28.658339398998795,,,82118.20118910001,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u6_t20,6,20,0,561.0587292561652,7.057257692396747,541.4931794446087,495.2331162725887,539.1873163996008,4.056366348268303,4.934208168499172,,,82040.79446620002,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u6_t40,6,40,0,779.1427707483076,164.30052940956662,615.7189634871954,606.8155449874057,1013.277564801122,-23.10667897781478,10.136302027500351,,,82050.8397211,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u6_t60,6,60,0,1113.740749246614,42.14901680576433,1055.6173638662603,718.2741165672375,1204.447338100797,-7.530971756491349,15.900093622000277,,,82066.73393850002,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u6_t80,6,80,0,1290.854669896094,89.19187572357094,1190.5021599842903,1060.454623599486,1282.4893662509803,0.652270799684483,22.05382284449908,,,82088.38731360002,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u8_t100,8,100,0,1426.9533592722792,181.81653976067105,1200.745010412796,1122.3270428617234,1148.1406775032206,24.283843193795086,29.489202468501027,,,82201.40909490001,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u8_t20,8,20,0,538.6844153780017,19.14904445223894,514.7438866496948,514.7438866496948,573.5644240217935,-6.081271289320132,5.030639951999474,,,82123.2615426,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u8_t40,8,40,0,650.7048933077622,15.884761636960702,617.3768370868688,594.8686508156818,658.3889127507409,-1.1670942955091712,10.421881308998563,,,82133.52795360002,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u8_t60,8,60,0,953.0428133606993,48.9989442954561,891.2005023500095,630.7003579730381,1094.1043618811327,-12.892878726660161,16.38368866950041,,,82149.61494250002,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
A2C_baseline_public25_seed0_20260804_191643,A2C,baseline,u8_t80,8,80,0,1153.145318949831,31.364397747375378,1082.4993579089946,1036.5013589328255,1074.904543573859,7.278858001272933,22.821692321499285,,,82172.23793840001,results\training_logs\A2C_baseline_public25_seed0_20260804_191643.csv
DDQN_baseline_public25_seed0_20260806_185544,DDQN,baseline,u10_t100,10,100,0,1447.089957197986,206.39438233701225,1292.443714969014,1256.8567970202396,1187.1112015225146,21.900118147486,24.33713243999926,,,67022.30030160001,results\training_logs\DDQN_baseline_public25_seed0_20260806_185544.csv
DDQN_baseline_public25_seed0_20260806_185544,DDQN,baseline,u10_t20,10,20,0,558.8042839854928,8.36751747337701,537.9547411194205,501.9325899819544,513.442349514357,8.834864228484792,7.872022802501451,,,66956.4535836,results\training_logs\DDQN_baseline_public25_seed0_20260806_185544.csv
DDQN_baseline_public25_seed0_20260806_185544,DDQN,baseline,u10_t40,10,40,0,718.43365721941,123.98745013145366,619.8380626532854,619.8380626532854,627.4656809475473,14.497681551999827,10.843856118501863,,,66965.92790329998,results\training_logs\DDQN_baseline_public25_seed0_20260806_185544.csv
DDQN_baseline_public25_seed0_20260806_185544,DDQN,baseline,u10_t60,10,60,0,1163.725390164479,62.729138014725955,1054.8272908472804,1054.8272908472804,671.9934380046263,73.17511218859065,14.499305926998495,,,66980.71020510001,results\training_logs\DDQN_baseline_public25_seed0_20260806_185544.csv
DDQN_baseline_public25_seed0_20260806_185544,DDQN,baseline,u10_t80,10,80,0,1291.0354683959586,27.761423559637198,1259.053928768818,1207.360616851185,1137.024794303537,13.545058547888388,19.031663995001292,,,66999.66188610002,results\training_logs\DDQN_baseline_public25_seed0_20260806_185544.csv
DDQN_baseline_public25_seed0_20260806_185544,DDQN,baseline,u2_t100,2,100,0,4515.187177670776,237.8803916790366,4041.4304648400057,3890.890630377476,3276.265468505754,37.81505867197238,17.01337174950022,,,66735.6962995,results\training_logs\DDQN_baseline_public25_seed0_20260806_185544.csv
DDQN_baseline_public25_seed0_20260806_185544,DDQN,baseline,u2_t20,2,20,0,1589.3714577784535,50.659087969954214,1505.821410871088,1202.995144130571,1235.4772701211982,28.644330107549358,7.1552915365007355,,,66677.83798309998,results\training_logs\DDQN_baseline_public25_seed0_20260806_185544.csv
